anio;provincia;sector;subsector;tipo_de_gas;valor_toneladas_gas;valor_toneladas_co2e
2011;Santa Cruz;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;6.19;173.19
;;;;;;
2011;Santa Fe;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;10718.88;300128.69
;;;;;;
2011;Santiago del Estero;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;483.17;13528.83
;;;;;;
2011;Tucuman;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;104.15;2916.14
;;;;;;
2011;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;0.40;11.29
;;;;;;
2011;Buenos Aires;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;451.86;119743.91
;;;;;;
2011;Catamarca;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;1.12;296.24
;;;;;;
2011;Cordoba;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;565.07;149743.74
;;;;;;
2011;Corrientes;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.08;19.98
;;;;;;
2011;Chaco;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.01;1.77
;;;;;;
2011;Chubut;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.14;37.46
;;;;;;
2011;Entre Ro­os;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;58.36;15464.37
;;;;;;
2011;Formosa;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.01;3.19
;;;;;;
2011;Jujuy;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.10;26.01
;;;;;;
2011;La Pampa;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;25.26;6694.40
;;;;;;
2011;La Rioja;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.01;1.54
;;;;;;
2011;Mendoza;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.23;59.92
;;;;;;
2011;Misiones;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.09;24.72
;;;;;;
2011;Neuquoen;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.25;64.93
;;;;;;
2011;Ro­o Negro;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.58;153.21
;;;;;;
2011;Salta;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;5.18;1372.50
;;;;;;
2011;San Juan;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.85
;;;;;;
2011;San Luis;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;1.46;387.30
;;;;;;
2011;Santa Cruz;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.44;116.80
;;;;;;
2011;Santa Fe;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;470.85;124774.66
;;;;;;
2011;Santiago del Estero;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;21.66;5739.55
;;;;;;
2011;Tucuman;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;4.80;1271.57
;;;;;;
2011;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.05;12.30
;;;;;;
2011;Buenos Aires;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;61.68;16344.68
;;;;;;
2011;Catamarca;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.13;34.99
;;;;;;
2011;Cordoba;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;76.63;20305.79
;;;;;;
2011;Corrientes;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.01;2.44
;;;;;;
2011;Chaco;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.25
;;;;;;
2011;Chubut;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.02;4.98
;;;;;;
2011;Entre Ro­os;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;7.83;2075.08
;;;;;;
2011;Formosa;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.40
;;;;;;
2011;Jujuy;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.01;3.37
;;;;;;
2011;La Pampa;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;3.29;871.53
;;;;;;
2011;La Rioja;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.17
;;;;;;
2011;Mendoza;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.03;7.47
;;;;;;
2011;Misiones;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.01;3.15
;;;;;;
2011;Neuquoen;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.03;8.40
;;;;;;
2011;Ro­o Negro;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.07;19.72
;;;;;;
2011;Salta;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.69;183.15
;;;;;;
2011;San Juan;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.13
;;;;;;
2011;San Luis;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.19;51.24
;;;;;;
2011;Santa Cruz;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.05;12.57
;;;;;;
2011;Santa Fe;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;62.18;16477.30
;;;;;;
2011;Santiago del Estero;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;2.94;779.43
;;;;;;
2011;Tucuman;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.68;179.93
;;;;;;
2011;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.76
;;;;;;
2011;Buenos Aires;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;237.23;62865.55
;;;;;;
2011;Catamarca;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.59;155.53
;;;;;;
2011;Cordoba;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;296.66;78615.46
;;;;;;
2011;Corrientes;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.04;10.49
;;;;;;
2011;Chaco;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.93
;;;;;;
2011;Chubut;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.07;19.67
;;;;;;
2011;Entre Ro­os;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;30.64;8118.79
;;;;;;
2011;Formosa;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.01;1.67
;;;;;;
2011;Jujuy;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.05;13.66
;;;;;;
2011;La Pampa;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;13.26;3514.56
;;;;;;
2011;La Rioja;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.81
;;;;;;
2011;Mendoza;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.12;31.46
;;;;;;
2011;Misiones;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.05;12.98
;;;;;;
2011;Neuquoen;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.13;34.09
;;;;;;
2011;Ro­o Negro;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.30;80.43
;;;;;;
2011;Salta;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;2.72;720.56
;;;;;;
2011;San Juan;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.45
;;;;;;
2011;San Luis;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.77;203.33
;;;;;;
2011;Santa Cruz;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.23;61.32
;;;;;;
2011;Santa Fe;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;247.20;65506.70
;;;;;;
2011;Santiago del Estero;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;11.37;3013.27
;;;;;;
2011;Tucuman;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;2.52;667.58
;;;;;;
2011;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.02;6.46
;;;;;;
2011;Buenos Aires;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;298.23;79030.98
;;;;;;
2011;Catamarca;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.74;195.52
;;;;;;
2011;Cordoba;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;372.95;98830.87
;;;;;;
2011;Corrientes;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.05;13.18
;;;;;;
2011;Chaco;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;1.17
;;;;;;
2011;Chubut;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.09;24.72
;;;;;;
2011;Entre Ro­os;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;38.52;10206.49
;;;;;;
2011;Formosa;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.01;2.10
;;;;;;
2011;Jujuy;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.06;17.17
;;;;;;
2011;La Pampa;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;16.67;4418.30
;;;;;;
2011;La Rioja;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;1.01
;;;;;;
2011;Mendoza;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.15;39.55
;;;;;;
2011;Misiones;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.06;16.32
;;;;;;
2011;Neuquoen;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.16;42.85
;;;;;;
2011;Ro­o Negro;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.38;101.12
;;;;;;
2011;Salta;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;3.42;905.85
;;;;;;
2011;San Juan;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.56
;;;;;;
2011;San Luis;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.96;255.62
;;;;;;
2011;Santa Cruz;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.29;77.09
;;;;;;
2011;Santa Fe;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;310.76;82351.28
;;;;;;
2011;Santiago del Estero;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;14.29;3788.10
;;;;;;
2011;Tucuman;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;3.17;839.24
;;;;;;
2011;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.03;8.12
;;;;;;
2011;Buenos Aires;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;12.95;3432.38
;;;;;;
2011;Catamarca;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.03;7.35
;;;;;;
2011;Cordoba;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;16.09;4264.22
;;;;;;
2011;Corrientes;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.51
;;;;;;
2011;Chaco;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.05
;;;;;;
2011;Chubut;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;1.05
;;;;;;
2011;Entre Ro­os;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;1.64;435.77
;;;;;;
2011;Formosa;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.08
;;;;;;
2011;Jujuy;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.71
;;;;;;
2011;La Pampa;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.69;183.02
;;;;;;
2011;La Rioja;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.04
;;;;;;
2011;Mendoza;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.01;1.57
;;;;;;
2011;Misiones;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.66
;;;;;;
2011;Neuquoen;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.01;1.76
;;;;;;
2011;Ro­o Negro;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.02;4.14
;;;;;;
2011;Salta;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.15;38.46
;;;;;;
2011;San Juan;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.03
;;;;;;
2011;San Luis;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.04;10.76
;;;;;;
2011;Santa Cruz;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.01;2.64
;;;;;;
2011;Santa Fe;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;13.06;3460.23
;;;;;;
2011;Santiago del Estero;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.62;163.68
;;;;;;
2011;Tucuman;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.14;37.78
;;;;;;
2011;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.16
;;;;;;
2011;Buenos Aires;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;16.28;4315.00
;;;;;;
2011;Catamarca;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.03;9.24
;;;;;;
2011;Cordoba;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;20.23;5360.73
;;;;;;
2011;Corrientes;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.64
;;;;;;
2011;Chaco;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.07
;;;;;;
2011;Chubut;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;1.32
;;;;;;
2011;Entre Ro­os;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;2.07;547.82
;;;;;;
2011;Formosa;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.10
;;;;;;
2011;Jujuy;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.89
;;;;;;
2011;La Pampa;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.87;230.08
;;;;;;
2011;La Rioja;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.05
;;;;;;
2011;Mendoza;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.01;1.97
;;;;;;
2011;Misiones;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.83
;;;;;;
2011;Neuquoen;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.01;2.22
;;;;;;
2011;Ro­o Negro;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.02;5.21
;;;;;;
2011;Salta;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.18;48.35
;;;;;;
2011;San Juan;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.03
;;;;;;
2011;San Luis;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.05;13.53
;;;;;;
2011;Santa Cruz;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.01;3.32
;;;;;;
2011;Santa Fe;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;16.42;4350.01
;;;;;;
2011;Santiago del Estero;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.78;205.77
;;;;;;
2011;Tucuman;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.18;47.50
;;;;;;
2011;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.20
;;;;;;
2011;Buenos Aires;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;33.21;8800.98
;;;;;;
2011;Catamarca;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.07;18.84
;;;;;;
2011;Cordoba;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;41.26;10933.89
;;;;;;
2011;Corrientes;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.00;1.31
;;;;;;
2011;Chaco;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.00;0.14
;;;;;;
2011;Chubut;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.01;2.68
;;;;;;
2011;Entre Ro­os;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;4.22;1117.35
;;;;;;
2011;Formosa;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.00;0.21
;;;;;;
2011;Jujuy;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.01;1.81
;;;;;;
2011;La Pampa;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;1.77;469.28
;;;;;;
2011;La Rioja;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.00;0.09
;;;;;;
2011;Mendoza;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.02;4.02
;;;;;;
2011;Misiones;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.01;1.69
;;;;;;
2011;Neuquoen;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.02;4.52
;;;;;;
2011;Ro­o Negro;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.04;10.62
;;;;;;
2011;Salta;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.37;98.62
;;;;;;
2011;San Juan;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.00;0.07
;;;;;;
2011;San Luis;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.10;27.59
;;;;;;
2011;Santa Cruz;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.03;6.77
;;;;;;
2011;Santa Fe;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;33.48;8872.39
;;;;;;
2011;Santiago del Estero;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;1.58;419.69
;;;;;;
2011;Tucuman;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.37;96.88
;;;;;;
2011;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.00;0.41
;;;;;;
2012;Buenos Aires;Agricultura y Ganaderia;3A. Fermentacion entoerica;CH4;79776.63;2233745.60
;;;;;;
2012;Catamarca;Agricultura y Ganaderia;3A. Fermentacion entoerica;CH4;287.52;8050.56
;;;;;;
2012;Cordoba;Agricultura y Ganaderia;3A. Fermentacion entoerica;CH4;91777.65;2569774.07
;;;;;;
2012;Corrientes;Agricultura y Ganaderia;3A. Fermentacion entoerica;CH4;13.19;369.30
;;;;;;
2012;Chaco;Agricultura y Ganaderia;3A. Fermentacion entoerica;CH4;30.64;857.85
;;;;;;
2012;Chubut;Agricultura y Ganaderia;3A. Fermentacion entoerica;CH4;20.85;583.88
;;;;;;
2012;Entre Ro­os;Agricultura y Ganaderia;3A. Fermentacion entoerica;CH4;10282.01;287896.20
;;;;;;
2012;Formosa;Agricultura y Ganaderia;3A. Fermentacion entoerica;CH4;1.87;52.24
;;;;;;
2012;Jujuy;Agricultura y Ganaderia;3A. Fermentacion entoerica;CH4;11.03;308.70
;;;;;;
2012;La Pampa;Agricultura y Ganaderia;3A. Fermentacion entoerica;CH4;4275.23;119706.34
;;;;;;
2012;La Rioja;Agricultura y Ganaderia;3A. Fermentacion entoerica;CH4;0.54;15.13
;;;;;;
2012;Mendoza;Agricultura y Ganaderia;3A. Fermentacion entoerica;CH4;54.67;1530.80
;;;;;;
2012;Misiones;Agricultura y Ganaderia;3A. Fermentacion entoerica;CH4;28.15;788.34
;;;;;;
2012;Neuquoen;Agricultura y Ganaderia;3A. Fermentacion entoerica;CH4;28.71;803.92
;;;;;;
2012;Ro­o Negro;Agricultura y Ganaderia;3A. Fermentacion entoerica;CH4;120.02;3360.66
;;;;;;
2012;Salta;Agricultura y Ganaderia;3A. Fermentacion entoerica;CH4;923.18;25849.10
;;;;;;
2012;San Juan;Agricultura y Ganaderia;3A. Fermentacion entoerica;CH4;8.45;236.61
;;;;;;
2012;San Luis;Agricultura y Ganaderia;3A. Fermentacion entoerica;CH4;221.50;6202.12
;;;;;;
2012;Santa Cruz;Agricultura y Ganaderia;3A. Fermentacion entoerica;CH4;78.85;2207.81
;;;;;;
2012;Santa Fe;Agricultura y Ganaderia;3A. Fermentacion entoerica;CH4;86122.94;2411442.32
;;;;;;
2012;Santiago del Estero;Agricultura y Ganaderia;3A. Fermentacion entoerica;CH4;3481.66;97486.57
;;;;;;
2012;Tucuman;Agricultura y Ganaderia;3A. Fermentacion entoerica;CH4;746.36;20897.97
;;;;;;
2012;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Agricultura y Ganaderia;3A. Fermentacion entoerica;CH4;12.20;341.65
;;;;;;
2012;Buenos Aires;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;8952.45;250668.72
;;;;;;
2012;Catamarca;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;30.53;854.79
;;;;;;
2012;Cordoba;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;12990.37;363730.45
;;;;;;
2012;Corrientes;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;1.59;44.62
;;;;;;
2012;Chaco;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;3.78;105.83
;;;;;;
2012;Chubut;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;2.27;63.67
;;;;;;
2012;Entre Ro­os;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;1430.11;40043.16
;;;;;;
2012;Formosa;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;0.20;5.57
;;;;;;
2012;Jujuy;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;1.36;37.97
;;;;;;
2012;La Pampa;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;493.06;13805.62
;;;;;;
2012;La Rioja;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;0.05;1.48
;;;;;;
2012;Mendoza;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;6.35;177.90
;;;;;;
2012;Misiones;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;3.23;90.56
;;;;;;
2012;Neuquoen;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;2.88;80.66
;;;;;;
2012;Ro­o Negro;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;11.67;326.63
;;;;;;
2012;Salta;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;114.44;3204.25
;;;;;;
2012;San Juan;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;0.90;25.31
;;;;;;
2012;San Luis;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;23.03;644.77
;;;;;;
2012;Santa Cruz;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;7.40;207.28
;;;;;;
2012;Santa Fe;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;11605.77;324961.69
;;;;;;
2012;Santiago del Estero;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;461.58;12924.23
;;;;;;
2012;Tucuman;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;90.77;2541.55
;;;;;;
2012;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;0.48;13.54
;;;;;;
2012;Buenos Aires;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;468.82;124236.18
;;;;;;
2012;Catamarca;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;1.73;459.03
;;;;;;
2012;Cordoba;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;539.72;143025.85
;;;;;;
2012;Corrientes;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.08;20.84
;;;;;;
2012;Chaco;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.18;48.37
;;;;;;
2012;Chubut;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.12;32.29
;;;;;;
2012;Entre Ro­os;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;60.61;16061.21
;;;;;;
2012;Formosa;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.01;3.00
;;;;;;
2012;Jujuy;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.07;17.25
;;;;;;
2012;La Pampa;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;25.17;6669.85
;;;;;;
2012;La Rioja;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.88
;;;;;;
2012;Mendoza;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.33;86.44
;;;;;;
2012;Misiones;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.17;44.74
;;;;;;
2012;Neuquoen;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.17;45.13
;;;;;;
2012;Ro­o Negro;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.71;188.47
;;;;;;
2012;Salta;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;5.43;1439.84
;;;;;;
2012;San Juan;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.05;13.50
;;;;;;
2012;San Luis;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;1.31;347.85
;;;;;;
2012;Santa Cruz;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.48;125.97
;;;;;;
2012;Santa Fe;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;507.96;134609.35
;;;;;;
2012;Santiago del Estero;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;20.46;5421.83
;;;;;;
2012;Tucuman;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;4.40;1165.03
;;;;;;
2012;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.08;20.86
;;;;;;
2012;Buenos Aires;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;64.05;16972.92
;;;;;;
2012;Catamarca;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.19;49.72
;;;;;;
2012;Cordoba;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;73.37;19441.88
;;;;;;
2012;Corrientes;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.01;2.52
;;;;;;
2012;Chaco;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.02;5.99
;;;;;;
2012;Chubut;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.02;4.76
;;;;;;
2012;Entre Ro­os;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;8.08;2141.85
;;;;;;
2012;Formosa;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.31
;;;;;;
2012;Jujuy;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.01;2.30
;;;;;;
2012;La Pampa;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;3.38;896.91
;;;;;;
2012;La Rioja;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.09
;;;;;;
2012;Mendoza;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.04;10.44
;;;;;;
2012;Misiones;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.02;5.09
;;;;;;
2012;Neuquoen;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.02;5.97
;;;;;;
2012;Ro­o Negro;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.09;24.09
;;;;;;
